id_venta;id_cliente;codigo_producto;producto;vendedor;fecha;cantidad; precio_venta_unitario ;descuento; total_neto ; utilidad ;forma_pago
VEN00188;CLI147;10021;ACOPLE LAVAMANOS GRIPLAS;Milena Restrepo;8/04/2026;2;2000;0;4000;1600;Efectivo
VEN00189;CLI105;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;Diana Tobón;14/12/2025;3;2000;300;5700;2100;Efectivo
VEN00190;CLI231;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;Diana Tobón;17/01/2026;3;2000;300;5700;2100;Efectivo
VEN00191;CLI008;10012;ABRAZADERA TITAN  2A2-3/8 40-36;Carlos Mario Hoyos;31/01/2026;10;2000;1000;19000;7000;Efectivo
VEN00192;CLI155;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;Diana Tobón;12/02/2025;1;2000;0;2000;800;Transferencia
VEN00193;CLI287;10039;ALAMBRE CENTELSA N  8 ROJO;Diana Tobón;28/12/2025;2;2000;0;4000;1600;Tarjeta
VEN00194;CLI295;10010;ABRAZADERA TITAN 11/4A2 40-28;Milena Restrepo;15/09/2025;5;2000;0;10000;4000;Tarjeta
VEN00195;CLI129;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";Milena Restrepo;7/03/2026;5;2000;500;9500;3500;Tarjeta
VEN00196;CLI124;10030;AEROGRAFO X 150 ML ABANICO HOPEX F2;Carlos Mario Hoyos;23/05/2025;10;2000;0;20000;8000;Efectivo
VEN00197;CLI223;10064;ALICATE STANLEY N 8 84-023;Diana Tobón;20/03/2025;5;2000;500;9500;3500;Efectivo
VEN00198;CLI016;10046;ALAMBRE CENTELSA N 10 VERDE;Diana Tobón;19/03/2025;3;2000;0;6000;2400;Tarjeta
VEN00199;CLI272;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";Carlos Mario Hoyos;19/01/2025;5;2000;500;9500;3500;Efectivo
VEN00200;CLI046;10049;ALAMBRE CENTELSA N 12 BLANCO;Carlos Mario Hoyos;6/01/2025;1;2000;0;2000;800;Transferencia
VEN00201;CLI031;10053;ALAMBRE CENTELSA N 14 AMARILLO;Andrés Cardona;26/02/2025;2;2000;0;4000;1600;Tarjeta
VEN00202;CLI127;10031;ALAMBRE PUA C 14 X 500MT;Milena Restrepo;28/03/2025;5;2000;0;10000;4000;Efectivo
VEN00203;CLI255;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;Andrés Cardona;19/12/2025;1;2000;100;1900;700;Transferencia
VEN00204;CLI258;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Diana Tobón;27/10/2025;2;2000;200;3800;1400;Tarjeta
VEN00205;CLI106;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Carlos Mario Hoyos;14/02/2025;1;2000;0;2000;800;Tarjeta
VEN00206;CLI015;10021;ACOPLE LAVAMANOS GRIPLAS;Milena Restrepo;7/05/2025;1;2000;0;2000;800;Transferencia
VEN00207;CLI161;11702;"ADAPTADOR MACHO DE 1"" LEO";Andrés Cardona;26/09/2025;3;2000;300;5700;2100;Transferencia
VEN00208;CLI133;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;Milena Restrepo;22/05/2025;2;2000;0;4000;1600;Efectivo
VEN00209;CLI114;10063;ALICATE FOCCI 8,5 DSF-1684;Milena Restrepo;24/05/2025;10;2000;0;20000;8000;Efectivo
VEN00210;CLI174;11943;AGUA STOP PLASTGRIFOS;Carlos Mario Hoyos;16/04/2026;10;2000;0;20000;8000;Transferencia
VEN00211;CLI240;10048;ALAMBRE CENTELSA N 12 AZUL;Carlos Mario Hoyos;28/09/2025;3;2000;0;6000;2400;Transferencia
VEN00212;CLI195;10048;ALAMBRE CENTELSA N 12 AZUL;Milena Restrepo;3/01/2025;5;2000;0;10000;4000;Efectivo
VEN00213;CLI155;12240;ACOPLE PASTA SAMURAY ECONOMICO;Milena Restrepo;9/11/2025;10;2000;0;20000;8000;Tarjeta
VEN00214;CLI003;11697;"ADAPTADOR HEMBRA DE 1"" PVC LEO";Carlos Mario Hoyos;18/07/2025;5;2000;0;10000;4000;Efectivo
VEN00215;CLI002;10016;ACEITE USA1 X 30 CC;Milena Restrepo;4/11/2025;2;2000;0;4000;1600;Transferencia
VEN00216;CLI238;10042;ALAMBRE CENTELSA N 10 AZUL;Milena Restrepo;26/01/2025;2;2000;0;4000;1600;Transferencia
VEN00217;CLI175;10030;AEROGRAFO X 150 ML ABANICO HOPEX F2;Diana Tobón;1/04/2026;3;2000;0;6000;2400;Transferencia
VEN00218;CLI276;10020;ACOPLE LAVAMANOS CARDENAS LARGO;Carlos Mario Hoyos;15/09/2025;1;2000;0;2000;800;Efectivo
VEN00219;CLI219;11700;"ADAPTADOR MACHO DE 1/2"" PVC LEO";Carlos Mario Hoyos;27/03/2025;2;2000;0;4000;1600;Efectivo
VEN00220;CLI145;10037;ALAMBRE CENTELSA N  8 BLANCO;Diana Tobón;23/01/2025;10;2000;0;20000;8000;Efectivo
VEN00221;CLI174;12240;ACOPLE PASTA SAMURAY ECONOMICO;Milena Restrepo;28/07/2025;3;2000;0;6000;2400;Transferencia
VEN00222;CLI086;10027;AEROGRAFO F75 400 ML DSF-1499;Diana Tobón;18/08/2025;10;2000;0;20000;8000;Tarjeta
VEN00223;CLI268;10002;ABRAZADERA TITAN 5/16-15/32 10-00;Diana Tobón;2/02/2025;10;2000;0;20000;8000;Transferencia
VEN00224;CLI028;10037;ALAMBRE CENTELSA N  8 BLANCO;Milena Restrepo;7/03/2025;2;2000;0;4000;1600;Tarjeta
VEN00225;CLI070;11058;ACOPLE SANITARIO GRIVAL 40 CMS;Milena Restrepo;16/06/2025;2;2000;0;4000;1600;Tarjeta
VEN00226;CLI284;12242;ACOPLE SAMURAY PREMIER AMARILLO;Milena Restrepo;16/09/2025;2;2000;0;4000;1600;Transferencia
VEN00227;CLI195;10033;ALAMBRE PUA C16 X 200MT CORSAN;Andrés Cardona;28/11/2025;3;2000;0;6000;2400;Efectivo
VEN00228;CLI108;10023;ACOPLE SANITARIO CORTO CARDENAS;Carlos Mario Hoyos;28/07/2025;10;2000;0;20000;8000;Tarjeta
VEN00229;CLI148;10037;ALAMBRE CENTELSA N  8 BLANCO;Milena Restrepo;4/01/2026;2;2000;0;4000;1600;Tarjeta
VEN00230;CLI053;10049;ALAMBRE CENTELSA N 12 BLANCO;Milena Restrepo;17/03/2026;2;2000;0;4000;1600;Efectivo
VEN00231;CLI069;10012;ABRAZADERA TITAN  2A2-3/8 40-36;Andrés Cardona;23/11/2025;2;2000;0;4000;1600;Efectivo
VEN00232;CLI057;10015;ABRAZADERA TITAN 31/2A45/16 40-56;Milena Restrepo;14/01/2025;5;2000;0;10000;4000;Efectivo
VEN00233;CLI281;10987;AGUA STOP PINES SAPITO GERFOR 580051;Andrés Cardona;30/11/2025;3;2000;0;6000;2400;Tarjeta
VEN00234;CLI119;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Milena Restrepo;27/06/2025;10;2000;1000;19000;7000;Tarjeta
VEN00235;CLI106;10055;ALAMBRE CENTELSA N 14 BLANCO;Carlos Mario Hoyos;29/09/2025;1;2000;0;2000;800;Transferencia
VEN00236;CLI027;10018;ACIDO CORRIENTE X 480;Milena Restrepo;18/01/2025;10;2000;0;20000;8000;Efectivo
VEN00237;CLI172;10012;ABRAZADERA TITAN  2A2-3/8 40-36;Diana Tobón;16/11/2025;2;2000;200;3800;1400;Efectivo
VEN00238;CLI001;10004;ABRAZADERA TITAN 7/16A25/32 - 1/2 10-06;Milena Restrepo;5/05/2025;2;2000;400;3600;1200;Transferencia
VEN00239;CLI103;11059;AGUA STOP CAUCHO GRIVAL;Carlos Mario Hoyos;6/08/2025;1;2000;0;2000;800;Tarjeta
VEN00240;CLI246;10054;ALAMBRE CENTELSA N 14 AZUL;Diana Tobón;14/04/2026;5;2000;500;9500;3500;Transferencia
VEN00241;CLI260;10056;ALAMBRE CENTELSA N 14 NEGRO;Diana Tobón;6/01/2025;1;2000;0;2000;800;Transferencia
VEN00242;CLI089;10055;ALAMBRE CENTELSA N 14 BLANCO;Milena Restrepo;27/01/2026;5;2000;0;10000;4000;Efectivo
VEN00243;CLI183;10063;ALICATE FOCCI 8,5 DSF-1684;Milena Restrepo;1/09/2025;2;2000;0;4000;1600;Efectivo
VEN00244;CLI178;10030;AEROGRAFO X 150 ML ABANICO HOPEX F2;Carlos Mario Hoyos;8/11/2025;3;2000;0;6000;2400;Transferencia
VEN00245;CLI037;11943;AGUA STOP PLASTGRIFOS;Carlos Mario Hoyos;21/02/2025;3;2000;0;6000;2400;Tarjeta
VEN00246;CLI296;10049;ALAMBRE CENTELSA N 12 BLANCO;Milena Restrepo;8/03/2026;1;2000;100;1900;700;Transferencia
VEN00247;CLI105;12242;ACOPLE SAMURAY PREMIER AMARILLO;Andrés Cardona;4/10/2025;10;2000;0;20000;8000;Tarjeta
VEN00248;CLI174;12596;ADAPTADOR DE 1/2 EMT;Milena Restrepo;2/01/2026;5;2000;0;10000;4000;Efectivo
VEN00249;CLI061;10019;ACOPLE LAVAMANO CORTO  CARDENAS;Diana Tobón;10/04/2025;1;2000;0;2000;800;Efectivo
VEN00250;CLI090;10008;ABRAZADERA TITAN 1A19/16 40-20;Andrés Cardona;19/02/2025;1;2000;100;1900;700;Efectivo
VEN00251;CLI208;10063;ALICATE FOCCI 8,5 DSF-1684;Milena Restrepo;25/10/2025;2;2000;0;4000;1600;Transferencia
VEN00252;CLI118;10986;AGUA STOP ARGOLLA GERFOR 581140;Diana Tobón;24/10/2025;5;2000;0;10000;4000;Tarjeta
VEN00253;CLI228;10040;ALAMBRE CENTELSA N  8 VERDE;Diana Tobón;19/12/2025;1;2000;0;2000;800;Tarjeta
VEN00254;CLI034;11697;"ADAPTADOR HEMBRA DE 1"" PVC LEO";Andrés Cardona;20/12/2025;10;2000;0;20000;8000;Transferencia
VEN00255;CLI095;10017;ACEITE USA1 X 70 CC;Andrés Cardona;22/04/2025;5;2000;0;10000;4000;Transferencia
VEN00256;CLI076;10008;ABRAZADERA TITAN 1A19/16 40-20;Carlos Mario Hoyos;3/05/2025;3;2000;0;6000;2400;Tarjeta
VEN00257;CLI067;10033;ALAMBRE PUA C16 X 200MT CORSAN;Diana Tobón;28/03/2026;1;2000;0;2000;800;Tarjeta
VEN00258;CLI137;11700;"ADAPTADOR MACHO DE 1/2"" PVC LEO";Carlos Mario Hoyos;3/10/2025;3;2000;0;6000;2400;Transferencia
VEN00259;CLI276;10008;ABRAZADERA TITAN 1A19/16 40-20;Andrés Cardona;26/04/2026;1;2000;0;2000;800;Tarjeta
VEN00260;CLI104;10027;AEROGRAFO F75 400 ML DSF-1499;Diana Tobón;9/02/2025;3;2000;0;6000;2400;Tarjeta
VEN00261;CLI223;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;Diana Tobón;18/03/2025;10;2000;1000;19000;7000;Tarjeta
VEN00262;CLI156;10020;ACOPLE LAVAMANOS CARDENAS LARGO;Andrés Cardona;22/02/2026;3;2000;0;6000;2400;Efectivo
VEN00263;CLI166;12177;AGUJAS PISTOLA PINTAR;Diana Tobón;9/01/2026;1;2000;0;2000;800;Transferencia
VEN00264;CLI013;10009;ABRAZADERA TITAN 11/8A17/8  40-24;Diana Tobón;13/05/2026;10;2000;0;20000;8000;Efectivo
VEN00265;CLI183;10025;ACRONAL  DE 1/4;Carlos Mario Hoyos;18/05/2025;3;2000;0;6000;2400;Efectivo
VEN00266;CLI266;10046;ALAMBRE CENTELSA N 10 VERDE;Andrés Cardona;29/03/2025;10;2000;1000;19000;7000;Transferencia
VEN00267;CLI295;11060;AGUA STOP PASTA GRIVAL;Carlos Mario Hoyos;24/02/2025;5;2000;0;10000;4000;Transferencia
VEN00268;CLI016;10013;ABRAZADERA TITAN 23/8A31/8  40-40;Andrés Cardona;4/03/2026;10;2000;1000;19000;7000;Tarjeta
VEN00269;CLI023;11702;"ADAPTADOR MACHO DE 1"" LEO";Milena Restrepo;18/07/2025;3;2000;0;6000;2400;Efectivo
VEN00270;CLI108;10041;ALAMBRE CENTELSA N 10 AMARILLO;Milena Restrepo;18/01/2026;10;2000;0;20000;8000;Tarjeta
VEN00271;CLI213;10001;ABRAZADERA 1/2 ECONOMICA;Andrés Cardona;19/05/2025;5;2000;0;10000;4000;Tarjeta
VEN00272;CLI274;12596;ADAPTADOR DE 1/2 EMT;Andrés Cardona;5/01/2025;3;2000;600;5400;1800;Transferencia
VEN00273;CLI253;10006;ABRAZADERA TITAN 3/4A1 40-12;Andrés Cardona;7/10/2025;5;2000;1000;9000;3000;Efectivo
VEN00274;CLI036;10039;ALAMBRE CENTELSA N  8 ROJO;Andrés Cardona;9/10/2025;3;2000;0;6000;2400;Efectivo
VEN00275;CLI275;10037;ALAMBRE CENTELSA N  8 BLANCO;Andrés Cardona;6/10/2025;3;2000;0;6000;2400;Transferencia
VEN00276;CLI227;11702;"ADAPTADOR MACHO DE 1"" LEO";Carlos Mario Hoyos;17/02/2026;10;2000;1000;19000;7000;Transferencia
VEN00277;CLI042;10053;ALAMBRE CENTELSA N 14 AMARILLO;Milena Restrepo;8/04/2026;2;2000;0;4000;1600;Efectivo
VEN00278;CLI216;10025;ACRONAL  DE 1/4;Milena Restrepo;18/04/2026;5;2000;0;10000;4000;Efectivo
VEN00279;CLI104;10056;ALAMBRE CENTELSA N 14 NEGRO;Andrés Cardona;5/04/2025;5;2000;0;10000;4000;Transferencia
VEN00280;CLI105;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";Carlos Mario Hoyos;27/10/2025;1;2000;100;1900;700;Transferencia
VEN00281;CLI136;10057;ALAMBRE CENTELSA N 14 ROJO;Andrés Cardona;6/04/2025;3;2000;0;6000;2400;Efectivo
VEN00282;CLI112;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";Andrés Cardona;12/04/2026;2;2000;0;4000;1600;Transferencia
VEN00283;CLI241;12187;ACOPLE RAPIDO PISTOLA PINTAR;Diana Tobón;11/05/2025;3;2000;0;6000;2400;Efectivo
VEN00284;CLI142;10059;ALCOHOL INDUSTRIAL X 500;Milena Restrepo;4/03/2025;5;2000;0;10000;4000;Tarjeta
VEN00285;CLI093;10063;ALICATE FOCCI 8,5 DSF-1684;Andrés Cardona;6/12/2025;3;2000;300;5700;2100;Transferencia
VEN00286;CLI230;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;Diana Tobón;10/02/2026;1;2000;0;2000;800;Efectivo
VEN00287;CLI032;10014;ABRAZADERA TITAN 2-3/8A3-1/8  40-44;Diana Tobón;2/05/2025;2;2000;0;4000;1600;Tarjeta
VEN00288;CLI156;10053;ALAMBRE CENTELSA N 14 AMARILLO;Carlos Mario Hoyos;25/03/2026;10;2000;0;20000;8000;Transferencia
VEN00289;CLI188;10037;ALAMBRE CENTELSA N  8 BLANCO;Andrés Cardona;6/04/2025;1;2000;0;2000;800;Tarjeta
VEN00290;CLI056;10012;ABRAZADERA TITAN  2A2-3/8 40-36;Carlos Mario Hoyos;17/04/2026;5;2000;0;10000;4000;Tarjeta
VEN00291;CLI014;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;Andrés Cardona;29/08/2025;1;2000;0;2000;800;Efectivo
VEN00292;CLI226;10052;ALAMBRE CENTELSA N 12 VERDE;Andrés Cardona;8/01/2026;3;2000;0;6000;2400;Transferencia
VEN00293;CLI219;10052;ALAMBRE CENTELSA N 12 VERDE;Milena Restrepo;27/06/2025;1;2000;0;2000;800;Tarjeta
VEN00294;CLI232;12595;ADAPTADOR DE 1 EMT;Andrés Cardona;6/07/2025;1;2000;100;1900;700;Efectivo
VEN00295;CLI184;10986;AGUA STOP ARGOLLA GERFOR 581140;Andrés Cardona;14/11/2025;2;2000;0;4000;1600;Efectivo
VEN00296;CLI250;10039;ALAMBRE CENTELSA N  8 ROJO;Diana Tobón;31/03/2026;10;2000;1000;19000;7000;Tarjeta
VEN00297;CLI258;10878;ADAPTADOR HEMBRA 1/2 X 16MM PE AL PE;Carlos Mario Hoyos;30/01/2025;2;10800;0;21600;19200;Efectivo
VEN00298;CLI245;10041;ALAMBRE CENTELSA N 10 AMARILLO;Andrés Cardona;9/02/2026;5;2000;0;10000;4000;Efectivo
VEN00299;CLI280;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";Diana Tobón;24/10/2025;1;2000;0;2000;800;Transferencia
VEN00300;CLI230;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Milena Restrepo;25/08/2025;5;2000;0;10000;4000;Tarjeta
VEN00301;CLI222;10001;ABRAZADERA 1/2 ECONOMICA;Andrés Cardona;15/11/2025;5;2000;0;10000;4000;Efectivo
VEN00302;CLI152;10011;ABRAZADERA TITAN 13/4A21/2  40-32;Andrés Cardona;31/01/2025;1;2000;0;2000;800;Transferencia
VEN00303;CLI002;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;Milena Restrepo;5/10/2025;2;2000;0;4000;1600;Tarjeta
VEN00304;CLI114;10987;AGUA STOP PINES SAPITO GERFOR 580051;Carlos Mario Hoyos;1/07/2025;1;2000;100;1900;700;Tarjeta
VEN00305;CLI122;10030;AEROGRAFO X 150 ML ABANICO HOPEX F2;Diana Tobón;12/02/2025;1;2000;200;1800;600;Transferencia
VEN00306;CLI254;10027;AEROGRAFO F75 400 ML DSF-1499;Andrés Cardona;6/06/2025;5;2000;500;9500;3500;Tarjeta
VEN00307;CLI046;10062;ALICATE 8 NARANJA DSF-6050;Andrés Cardona;12/07/2025;10;2000;2000;18000;6000;Efectivo
VEN00308;CLI193;10005;ABRAZADERA TITAN 1/2A3/4  40-06;Milena Restrepo;19/05/2025;1;2000;0;2000;800;Transferencia
VEN00309;CLI142;12242;ACOPLE SAMURAY PREMIER AMARILLO;Diana Tobón;23/10/2025;3;2000;0;6000;2400;Transferencia
VEN00310;CLI032;12597;ADAPTADOR DE 3/4 EMT;Milena Restrepo;5/02/2025;1;2000;100;1900;700;Tarjeta
VEN00311;CLI120;11059;AGUA STOP CAUCHO GRIVAL;Diana Tobón;11/11/2025;5;2000;0;10000;4000;Tarjeta
VEN00312;CLI212;10040;ALAMBRE CENTELSA N  8 VERDE;Milena Restrepo;5/08/2025;10;2000;0;20000;8000;Efectivo
VEN00313;CLI275;10004;ABRAZADERA TITAN 7/16A25/32 - 1/2 10-06;Andrés Cardona;5/04/2025;5;2000;0;10000;4000;Tarjeta
VEN00314;CLI208;11830;ALQUITRAN POR KILO;Milena Restrepo;14/07/2025;10;2000;1000;19000;7000;Efectivo
VEN00315;CLI018;10021;ACOPLE LAVAMANOS GRIPLAS;Carlos Mario Hoyos;30/03/2025;3;2000;0;6000;2400;Tarjeta
VEN00316;CLI022;10878;ADAPTADOR HEMBRA 1/2 X 16MM PE AL PE;Carlos Mario Hoyos;26/05/2025;5;10800;0;54000;48000;Tarjeta
VEN00317;CLI060;10026;ACRONAL  DE GALON;Diana Tobón;11/03/2025;1;2000;0;2000;800;Tarjeta
VEN00318;CLI023;10987;AGUA STOP PINES SAPITO GERFOR 580051;Diana Tobón;14/05/2025;5;2000;500;9500;3500;Tarjeta
VEN00319;CLI294;10046;ALAMBRE CENTELSA N 10 VERDE;Diana Tobón;8/02/2025;5;2000;0;10000;4000;Efectivo
VEN00320;CLI083;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";Milena Restrepo;12/03/2026;5;2000;500;9500;3500;Transferencia
VEN00321;CLI032;10063;ALICATE FOCCI 8,5 DSF-1684;Diana Tobón;13/01/2025;3;2000;0;6000;2400;Efectivo
VEN00322;CLI158;10064;ALICATE STANLEY N 8 84-023;Diana Tobón;20/02/2025;3;2000;0;6000;2400;Transferencia
VEN00323;CLI163;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;Diana Tobón;22/05/2025;5;2000;0;10000;4000;Transferencia
VEN00324;CLI161;10001;ABRAZADERA 1/2 ECONOMICA;Diana Tobón;9/05/2025;5;2000;500;9500;3500;Efectivo
VEN00325;CLI070;10034;ALAMBRE PUA C16 X 400MT CORSAN;Carlos Mario Hoyos;23/12/2025;1;2000;0;2000;800;Tarjeta
VEN00326;CLI040;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Andrés Cardona;16/10/2025;10;2000;0;20000;8000;Efectivo
VEN00327;CLI024;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;Milena Restrepo;12/01/2025;5;2000;0;10000;4000;Transferencia
VEN00328;CLI202;10062;ALICATE 8 NARANJA DSF-6050;Diana Tobón;28/02/2026;2;2000;0;4000;1600;Efectivo
VEN00329;CLI205;10041;ALAMBRE CENTELSA N 10 AMARILLO;Andrés Cardona;8/04/2026;5;2000;500;9500;3500;Tarjeta
VEN00330;CLI231;10039;ALAMBRE CENTELSA N  8 ROJO;Andrés Cardona;24/01/2026;5;2000;500;9500;3500;Tarjeta
VEN00331;CLI218;10031;ALAMBRE PUA C 14 X 500MT;Carlos Mario Hoyos;6/06/2025;1;2000;0;2000;800;Efectivo
VEN00332;CLI116;10047;ALAMBRE CENTELSA N 12 AMARILLO;Carlos Mario Hoyos;15/12/2025;3;2000;0;6000;2400;Tarjeta
VEN00333;CLI114;12177;AGUJAS PISTOLA PINTAR;Diana Tobón;3/04/2026;10;2000;1000;19000;7000;Tarjeta
VEN00334;CLI165;10006;ABRAZADERA TITAN 3/4A1 40-12;Diana Tobón;8/03/2026;10;2000;0;20000;8000;Tarjeta
VEN00335;CLI198;10034;ALAMBRE PUA C16 X 400MT CORSAN;Milena Restrepo;23/10/2025;3;2000;0;6000;2400;Tarjeta
VEN00336;CLI036;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;Carlos Mario Hoyos;28/11/2025;5;2000;0;10000;4000;Tarjeta
VEN00337;CLI014;10035;ALAMBRE CENTELSA N  8 AMARILLO;Diana Tobón;1/11/2025;10;2000;0;20000;8000;Efectivo
VEN00338;CLI081;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";Milena Restrepo;24/01/2026;3;2000;0;6000;2400;Tarjeta
VEN00339;CLI261;10016;ACEITE USA1 X 30 CC;Carlos Mario Hoyos;18/12/2025;3;2000;0;6000;2400;Tarjeta
VEN00340;CLI042;10045;ALAMBRE CENTELSA N 10 ROJO;Diana Tobón;5/07/2025;2;2000;0;4000;1600;Tarjeta
VEN00341;CLI281;10015;ABRAZADERA TITAN 31/2A45/16 40-56;Andrés Cardona;7/04/2026;3;2000;0;6000;2400;Tarjeta
VEN00342;CLI268;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";Milena Restrepo;15/03/2026;3;2000;300;5700;2100;Efectivo
VEN00343;CLI218;12240;ACOPLE PASTA SAMURAY ECONOMICO;Andrés Cardona;22/04/2025;1;2000;0;2000;800;Tarjeta
VEN00344;CLI131;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;Andrés Cardona;4/01/2026;2;2000;0;4000;1600;Tarjeta
VEN00345;CLI020;10059;ALCOHOL INDUSTRIAL X 500;Diana Tobón;27/03/2025;3;2000;0;6000;2400;Efectivo
VEN00346;CLI035;10032;ALAMBRE PUA  C14 X 350MT CORSAN;Andrés Cardona;19/07/2025;10;2000;2000;18000;6000;Tarjeta
VEN00347;CLI214;10033;ALAMBRE PUA C16 X 200MT CORSAN;Diana Tobón;19/01/2025;5;2000;0;10000;4000;Tarjeta
VEN00348;CLI009;12597;ADAPTADOR DE 3/4 EMT;Milena Restrepo;15/05/2025;5;2000;500;9500;3500;Tarjeta
VEN00349;CLI118;12597;ADAPTADOR DE 3/4 EMT;Carlos Mario Hoyos;6/04/2025;2;2000;0;4000;1600;Tarjeta
VEN00350;CLI018;10043;ALAMBRE CENTELSA N 10 BLANCO;Milena Restrepo;14/01/2026;2;2000;0;4000;1600;Tarjeta
VEN00351;CLI037;10022;ACOPLE SANITARIO CARDENAS LARGO;Diana Tobón;2/01/2025;3;2000;600;5400;1800;Transferencia
VEN00352;CLI144;10052;ALAMBRE CENTELSA N 12 VERDE;Milena Restrepo;15/03/2025;3;2000;0;6000;2400;Transferencia
VEN00353;CLI039;10017;ACEITE USA1 X 70 CC;Carlos Mario Hoyos;13/04/2025;1;2000;0;2000;800;Transferencia
VEN00354;CLI004;10045;ALAMBRE CENTELSA N 10 ROJO;Andrés Cardona;25/06/2025;3;2000;0;6000;2400;Tarjeta
VEN00355;CLI175;10039;ALAMBRE CENTELSA N  8 ROJO;Diana Tobón;4/04/2026;5;2000;500;9500;3500;Efectivo
VEN00356;CLI144;10023;ACOPLE SANITARIO CORTO CARDENAS;Andrés Cardona;29/06/2025;2;2000;0;4000;1600;Tarjeta
VEN00357;CLI166;10008;ABRAZADERA TITAN 1A19/16 40-20;Milena Restrepo;2/11/2025;3;2000;0;6000;2400;Efectivo
VEN00358;CLI264;10008;ABRAZADERA TITAN 1A19/16 40-20;Milena Restrepo;3/09/2025;3;2000;0;6000;2400;Tarjeta
VEN00359;CLI034;10003;ABRAZADERA TITAN 5/16A5/8 - 3/8  10-04;Milena Restrepo;13/05/2026;1;2000;0;2000;800;Efectivo
VEN00360;CLI106;10047;ALAMBRE CENTELSA N 12 AMARILLO;Diana Tobón;30/10/2025;3;2000;0;6000;2400;Transferencia
VEN00361;CLI172;10047;ALAMBRE CENTELSA N 12 AMARILLO;Carlos Mario Hoyos;16/01/2026;5;2000;0;10000;4000;Transferencia
VEN00362;CLI160;10036;ALAMBRE CENTELSA N  8 AZUL;Andrés Cardona;23/04/2026;5;2000;0;10000;4000;Transferencia
VEN00363;CLI037;10021;ACOPLE LAVAMANOS GRIPLAS;Carlos Mario Hoyos;19/10/2025;5;2000;0;10000;4000;Efectivo
VEN00364;CLI229;12177;AGUJAS PISTOLA PINTAR;Andrés Cardona;27/12/2025;3;2000;0;6000;2400;Efectivo
VEN00365;CLI186;10051;ALAMBRE CENTELSA N 12 ROJO;Diana Tobón;6/03/2026;1;2000;0;2000;800;Tarjeta
VEN00366;CLI143;11943;AGUA STOP PLASTGRIFOS;Milena Restrepo;6/04/2026;10;2000;0;20000;8000;Efectivo
VEN00367;CLI118;10012;ABRAZADERA TITAN  2A2-3/8 40-36;Diana Tobón;16/08/2025;3;2000;0;6000;2400;Tarjeta
VEN00368;CLI296;10048;ALAMBRE CENTELSA N 12 AZUL;Carlos Mario Hoyos;6/05/2025;1;2000;0;2000;800;Transferencia
VEN00369;CLI249;12187;ACOPLE RAPIDO PISTOLA PINTAR;Andrés Cardona;7/11/2025;2;2000;0;4000;1600;Efectivo
VEN00370;CLI025;10016;ACEITE USA1 X 30 CC;Andrés Cardona;14/04/2025;10;2000;0;20000;8000;Efectivo
VEN00371;CLI281;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;Andrés Cardona;1/02/2025;5;2000;0;10000;4000;Efectivo
VEN00372;CLI180;10040;ALAMBRE CENTELSA N  8 VERDE;Andrés Cardona;6/10/2025;10;2000;0;20000;8000;Efectivo
VEN00373;CLI073;10010;ABRAZADERA TITAN 11/4A2 40-28;Milena Restrepo;21/08/2025;2;2000;0;4000;1600;Efectivo
VEN00374;CLI273;10023;ACOPLE SANITARIO CORTO CARDENAS;Carlos Mario Hoyos;14/04/2025;1;2000;0;2000;800;Tarjeta
VEN00375;CLI127;10035;ALAMBRE CENTELSA N  8 AMARILLO;Carlos Mario Hoyos;25/02/2025;1;2000;0;2000;800;Efectivo
VEN00376;CLI030;10039;ALAMBRE CENTELSA N  8 ROJO;Milena Restrepo;2/11/2025;3;2000;0;6000;2400;Transferencia
VEN00377;CLI028;11697;"ADAPTADOR HEMBRA DE 1"" PVC LEO";Diana Tobón;26/04/2025;10;2000;0;20000;8000;Tarjeta
